title,release_date,release_year,revenue,budget,return,belongs_to_collection,production_companies,production_countries,spoken_languages,id,vote_average,vote_count,popularity,genero
Dolores Claiborne,1995-03-24,1995.0,0.0,0.0,0.0,,,,,11929,7.1,183.0,5.8025,Crime
Dumb and Dumber,1994-12-16,1994.0,247275374.0,16000000.0,15.454710875,Dumb and Dumber Collection,,,,8467,6.5,1894.0,9.844558,Comedy
Eat Drink Man Woman,1994-08-03,1994.0,7294403.0,0.0,0.0,,,,,10451,7.5,76.0,4.860016,Comedy
Exotica,1994-09-24,1994.0,0.0,0.0,0.0,,,,,20156,6.5,64.0,5.378467,Drama
Exit to Eden,1994-10-14,1994.0,6841570.0,0.0,0.0,,,,,18395,4.3,28.0,4.322726,Thriller
Ed Wood,1994-09-27,1994.0,5887457.0,18000000.0,0.32708094444444447,,,,,522,7.3,639.0,11.720358,Comedy
French Kiss,1995-05-05,1995.0,0.0,0.0,0.0,,,,,397,6.2,179.0,9.146544,Comedy
Forget Paris,1995-05-19,1995.0,0.0,0.0,0.0,,,,,10525,6.1,38.0,16.236745,Comedy
Far from Home: The Adventures of Yellow Dog,1995-01-13,1995.0,0.0,0.0,0.0,,,,,27985,5.6,27.0,2.657337,Action
A Goofy Movie,1995-04-07,1995.0,35348597.0,0.0,0.0,A Goofy Movie Collection,,,,15789,6.7,404.0,10.177977,Romance
Hideaway,1995-03-03,1995.0,12201255.0,15000000.0,0.813417,,,,,27303,5.0,24.0,8.182165,Drama
Fluke,1995-06-02,1995.0,0.0,0.0,0.0,,,,,21183,6.6,48.0,4.953936,Drama
Farinelli,1994-12-07,1994.0,0.0,0.0,0.0,,,,,10954,5.9,20.0,8.935058,History
Gordy,1995-05-12,1995.0,3992809.0,0.0,0.0,,,,,47867,3.0,4.0,0.398924,Drama
Gumby: The Movie,1995-12-01,1995.0,0.0,0.0,0.0,,,,,43475,5.0,2.0,0.090452,Fantasy
The Glass Shield,1994-09-16,1994.0,0.0,0.0,0.0,,,,,72031,5.4,9.0,1.012197,Drama
Hoop Dreams,1994-09-12,1994.0,7830611.0,700000.0,11.186587142857142,,,,,14275,7.7,91.0,9.47666,Documentary
Heavenly Creatures,1994-09-02,1994.0,3049135.0,5000000.0,0.609827,,,,,1024,6.9,299.0,9.438042,Drama
Houseguest,1995-01-06,1995.0,26325256.0,10500000.0,2.507167238095238,,,,,17207,6.0,17.0,2.688562,Comedy
Immortal Beloved,1994-12-16,1994.0,0.0,120.0,0.0,,,,,13701,6.9,90.0,7.983666,Drama
Heavyweights,1995-02-17,1995.0,17689177.0,0.0,0.0,,,,,14819,6.0,97.0,9.546707,Comedy
The Hunted,1995-02-24,1995.0,0.0,0.0,0.0,,,,,32631,6.0,25.0,2.756986,Action
I.Q.,1994-12-24,1994.0,0.0,25000000.0,0.0,,,,,11777,5.9,112.0,5.146352,Comedy
Interview with the Vampire,1994-11-11,1994.0,223664608.0,60000000.0,3.7277434666666664,The Vampire Chronicles,,,,628,7.2,1558.0,11.970205,Horror
Jefferson in Paris,1995-03-31,1995.0,2474000.0,14000000.0,0.1767142857142857,,,,,87729,5.2,10.0,1.596058,Drama
The Jerky Boys,1995-02-03,1995.0,0.0,0.0,0.0,,,,,18713,4.8,10.0,0.748846,Comedy
Junior,1994-11-22,1994.0,37000000.0,60000000.0,0.6166666666666667,,,,,6280,4.7,381.0,6.710215,Comedy
Just Cause,1995-02-17,1995.0,0.0,0.0,0.0,,,,,9061,6.0,124.0,9.195256,Action
A Kid in King Arthur's Court,1995-08-11,1995.0,0.0,0.0,0.0,,,,,37108,4.3,40.0,5.874511,Adventure
Kiss of Death,1995-04-21,1995.0,0.0,40000000.0,0.0,,,,,6071,5.7,83.0,7.797512,Action
Star Wars,1977-05-25,1977.0,775398007.0,11000000.0,70.49072790909091,Star Wars Collection,,,,11,8.1,6778.0,42.149697,Adventure
Little Women,1994-12-21,1994.0,0.0,18000000.0,0.0,,,,,9587,7.0,222.0,9.774994,Drama
A Little Princess,1995-05-10,1995.0,0.0,17000000.0,0.0,,,,,19101,7.4,207.0,7.731725,Drama
Ladybird Ladybird,1994-02-18,1994.0,0.0,0.0,0.0,,,,,49980,7.4,14.0,0.84508,Drama
L'Enfer,1994-02-16,1994.0,0.0,10000000.0,0.0,,,,,17961,6.6,22.0,1.948315,Crime
Like Water for Chocolate,1992-04-16,1992.0,21665468.0,2000000.0,10.832734,,,,,18183,6.6,70.0,4.126083,Drama
Legends of the Fall,1994-12-16,1994.0,160638883.0,30000000.0,5.354629433333334,,,,,4476,7.2,636.0,12.199047,Adventure
Major Payne,1995-03-24,1995.0,0.0,0.0,0.0,,,,,11008,6.1,164.0,9.253362,Adventure
Little Odessa,1994-10-27,1994.0,0.0,0.0,0.0,,,,,47504,6.4,31.0,1.861292,Action
Mi Vida Loca,1994-06-08,1994.0,0.0,0.0,0.0,,,,,32325,5.7,9.0,1.788829,Crime
Love Affair,1994-10-21,1994.0,0.0,60000000.0,0.0,,,,,43742,4.3,11.0,3.290192,Drama
Losing Isaiah,1995-03-17,1995.0,7603766.0,17000000.0,0.44728035294117646,,,,,28313,6.4,28.0,7.698526,Drama
The Madness of King George,1994-12-28,1994.0,0.0,0.0,0.0,,,,,11318,6.7,67.0,4.81307,Comedy
Mary Shelley's Frankenstein,1994-11-04,1994.0,112006296.0,45000000.0,2.4890288,,,,,3036,6.1,272.0,14.287753,Drama
Man of the House,1995-03-03,1995.0,0.0,0.0,0.0,,,,,40490,5.1,40.0,2.558118,Action
Mixed Nuts,1994-12-21,1994.0,0.0,15000000.0,0.0,,,,,24070,5.2,37.0,2.899608,Comedy
Milk Money,1994-08-31,1994.0,18137661.0,0.0,0.0,,,,,8986,5.6,49.0,3.770115,Comedy
Miracle on 34th Street,1994-11-18,1994.0,46264384.0,0.0,0.0,,,,,10510,6.4,199.0,5.831622,Fantasy
Miami Rhapsody,1995-01-27,1995.0,5.0,6.0,0.8333333333333334,,,,,17402,5.6,7.0,1.137266,Comedy
My Family,1995-05-03,1995.0,0.0,5500000.0,0.0,,,,,38722,7.0,11.0,3.121288,Comedy
Murder in the First,1995-01-20,1995.0,17381942.0,0.0,0.0,,,,,8438,6.9,140.0,9.518564,Crime
Nobody's Fool,1994-12-23,1994.0,0.0,0.0,0.0,,,,,11593,7.0,56.0,2.891269,Drama
Nell,1994-12-23,1994.0,106683817.0,31000000.0,3.4414134516129034,,,,,1945,6.1,128.0,5.930957,Drama
New Jersey Drive,1995-04-19,1995.0,0.0,0.0,0.0,,,,,39310,6.9,7.0,0.629955,Crime
New York Cop,1993-08-14,1993.0,0.0,0.0,0.0,,,,,109560,0.0,0.0,0.004537,Action
Beyond Bedlam,1994-04-22,1994.0,0.0,4800000.0,0.0,,,,,56428,4.0,4.0,0.426952,Horror
Nemesis 2 - Nebula,1995-09-26,1995.0,0.0,0.0,0.0,Nemesis Collection,,,,63105,4.6,10.0,1.466491,Science Fiction
Nina Takes a Lover,1995-03-03,1995.0,0.0,0.0,0.0,,,,,131957,7.4,4.0,0.769522,Drama
Natural Born Killers,1994-08-25,1994.0,50282766.0,34000000.0,1.4789048823529412,,,,,241,6.9,927.0,11.226856,Crime
Only You,1994-09-17,1994.0,0.0,0.0,0.0,,,,,9058,6.4,92.0,4.936761,Comedy
Once Were Warriors,1994-09-02,1994.0,2201126.0,0.0,0.0,Once were Warriors Collection,,,,527,7.6,106.0,4.025276,Drama
Poison Ivy II: Lily,1996-01-16,1996.0,0.0,0.0,0.0,Poison Ivy Collection,,,,18220,4.6,32.0,6.448039,Drama
Outbreak,1995-03-10,1995.0,189859560.0,50000000.0,3.7971912,,,,,6950,6.4,522.0,13.676444,Action
Leon: The Professional,1994-09-14,1994.0,45284974.0,16000000.0,2.830310875,,,,,101,8.2,4293.0,20.477329,Thriller
The Perez Family,1995-05-12,1995.0,2832826.0,11000000.0,0.25752963636363635,,,,,63020,6.6,9.0,1.433544,Comedy
A Pyromaniac's Love Story,1995-04-28,1995.0,0.0,0.0,0.0,,,,,2307,7.0,2.0,0.463307,Comedy
Pulp Fiction,1994-09-10,1994.0,213928762.0,8000000.0,26.74109525,,,,,680,8.3,8670.0,140.950236,Thriller
Panther,1995-11-10,1995.0,6834525.0,0.0,0.0,,,,,41478,6.4,6.0,7.160149,Drama
Pushing Hands,1992-02-01,1992.0,152322.0,400000.0,0.380805,,,,,25296,6.1,9.0,1.638622,Comedy
Priest,1994-01-01,1994.0,4176932.0,0.0,0.0,,,,,40156,6.4,32.0,1.881932,Drama
Quiz Show,1994-09-16,1994.0,0.0,0.0,0.0,,,,,11450,7.1,262.0,7.772505,History
Picture Bride,1995-05-05,1995.0,0.0,0.0,0.0,,,,,30304,7.4,5.0,1.296912,Drama
Queen Margot,1994-05-13,1994.0,0.0,0.0,0.0,,,,,10452,7.0,67.0,4.405405,Drama
The Quick and the Dead,1995-02-09,1995.0,18552460.0,32000000.0,0.579764375,,,,,12106,6.2,431.0,7.54701,Action
Roommates,1995-03-01,1995.0,12400000.0,22000000.0,0.5636363636363636,,,,,161495,6.4,7.0,3.395867,Drama
Prêt-à-Porter,1994-12-23,1994.0,11300653.0,15000000.0,0.7533768666666667,,,,,3586,5.3,33.0,6.259433,Drama
Three Colors: Red,1994-05-27,1994.0,0.0,0.0,0.0,Three Colors Collection,,,,110,7.8,246.0,7.832755,Drama
Three Colors: Blue,1993-01-10,1993.0,0.0,0.0,0.0,Three Colors Collection,,,,108,7.7,311.0,8.843517,Drama
Three Colors: White,1994-01-26,1994.0,0.0,0.0,0.0,Three Colors Collection,,,,109,7.3,218.0,6.5898,Comedy
"Red Firecracker, Green Firecracker",1994-10-14,1994.0,0.0,0.0,0.0,,,,,159185,7.0,2.0,0.078257,Drama
Rent-a-Kid,1995-01-01,1995.0,0.0,0.0,0.0,,,,,36357,5.1,15.0,1.155255,Comedy
Relative Fear,1995-10-03,1995.0,0.0,0.0,0.0,,,,,92769,4.7,3.0,0.499601,Horror
Stuart Saves His Family,1995-04-12,1995.0,0.0,0.0,0.0,,,,,28033,5.0,6.0,1.390885,Comedy
The Swan Princess,1994-11-18,1994.0,9771658.0,35000000.0,0.27919022857142856,Swan Princess Series,,,,22586,6.5,251.0,8.910462,Animation
The Secret of Roan Inish,1994-01-01,1994.0,0.0,0.0,0.0,,,,,14334,6.1,15.0,1.750481,Drama
The Specialist,1994-10-07,1994.0,170362582.0,45000000.0,3.7858351555555556,,,,,2636,5.5,317.0,10.388183,Action
Stargate,1994-10-27,1994.0,196567262.0,55000000.0,3.5739502181818184,,,,,2164,6.8,942.0,13.328924,Action
The Santa Clause,1994-11-10,1994.0,189833357.0,22000000.0,8.628788954545454,The Santa Clause Collection,,,,11395,6.3,501.0,9.665424,Fantasy
The Shawshank Redemption,1994-09-23,1994.0,28341469.0,25000000.0,1.13365876,,,,,278,8.5,8358.0,51.645403,Drama
Shallow Grave,1994-12-22,1994.0,0.0,0.0,0.0,,,,,9905,7.0,247.0,8.223026,Crime
Suture,1993-09-14,1993.0,102780.0,0.0,0.0,,,,,87078,6.0,7.0,1.298224,Drama
Strawberry and Chocolate,1993-01-01,1993.0,0.0,0.0,0.0,,,,,12527,7.1,16.0,1.777197,Comedy
Swimming with Sharks,1994-09-10,1994.0,0.0,0.0,0.0,,,,,20306,6.7,104.0,5.869261,Crime
The Sum of Us,1994-07-12,1994.0,0.0,32.0,0.0,,,,,36614,6.0,21.0,1.407427,Comedy
Senior Trip,1995-09-08,1995.0,0.0,0.0,0.0,,,,,27993,5.7,23.0,5.05806,Comedy
To Live,1994-06-30,1994.0,0.0,0.0,0.0,,,,,31439,7.7,62.0,5.260627,Drama
Tank Girl,1995-03-31,1995.0,4064495.0,25000000.0,0.1625798,,,,,9067,5.5,140.0,7.602087,Action
Tales from the Crypt: Demon Knight,1995-01-13,1995.0,0.0,0.0,0.0,Tales from the Crypt Collection,,,,9059,6.7,96.0,9.455342,Horror
Star Trek: Generations,1994-11-17,1994.0,120000000.0,38000000.0,3.1578947368421053,Star Trek: The Next Generation Collection,,,,193,6.4,461.0,8.105708,Science Fiction
Tales from the Hood,1995-05-24,1995.0,12000000.0,6000000.0,2.0,,,,,25066,5.4,33.0,2.86007,Crime
Tom & Viv,1994-04-15,1994.0,0.0,0.0,0.0,,,,,46797,5.8,8.0,0.704204,Drama
Village of the Damned,1995-04-28,1995.0,0.0,0.0,0.0,,,,,12122,5.6,165.0,6.529879,Thriller
Tommy Boy,1995-03-31,1995.0,32648673.0,0.0,0.0,,,,,11381,6.8,321.0,11.971318,Comedy
Vanya on 42nd Street,1994-09-13,1994.0,0.0,0.0,0.0,,,,,32636,6.1,15.0,7.039846,Drama
The Underneath,1995-04-28,1995.0,0.0,6500000.0,0.0,,,,,36141,5.6,15.0,2.059771,Thriller
The Walking Dead,1995-02-24,1995.0,0.0,0.0,0.0,,,,,95963,6.6,4.0,0.620873,Drama
What's Eating Gilbert Grape,1993-12-17,1993.0,10032765.0,11000000.0,0.9120695454545454,,,,,1587,7.5,943.0,10.3919,Romance
Virtuosity,1995-08-04,1995.0,24048000.0,30000000.0,0.8016,,,,,9271,5.4,163.0,5.188399,Action
While You Were Sleeping,1995-04-21,1995.0,182057016.0,17000000.0,10.709236235294117,,,,,2064,6.5,340.0,15.783615,Comedy
The War,1994-11-04,1994.0,0.0,0.0,0.0,,,,,19855,6.3,39.0,3.908596,Drama
Double Happiness,1994-09-07,1994.0,759393.0,0.0,0.0,,,,,60855,5.5,2.0,0.372239,Comedy
Muriel's Wedding,1994-09-29,1994.0,15119639.0,3000000.0,5.039879666666667,,,,,236,6.9,104.0,5.254847,Drama
The Baby-Sitters Club,1995-08-18,1995.0,0.0,0.0,0.0,,,,,48287,5.3,23.0,2.15805,Comedy
Ace Ventura: Pet Detective,1994-02-04,1994.0,107217396.0,15000000.0,7.1478264,Ace Ventura Collection,,,,3049,6.4,1684.0,11.247957,Comedy
"The Adventures of Priscilla, Queen of the Desert",1994-05-31,1994.0,11220670.0,0.0,0.0,,,,,2759,7.2,174.0,8.328596,Drama
Backbeat,1994-04-01,1994.0,0.0,0.0,0.0,,,,,12635,6.2,37.0,2.487951,Drama
Bitter Moon,1992-09-02,1992.0,1862805.0,5000000.0,0.372561,,,,,10497,7.0,115.0,11.298195,Thriller
Bullets Over Broadway,1994-10-14,1994.0,0.0,0.0,0.0,,,,,11382,7.0,130.0,5.72288,Action
Clear and Present Danger,1994-08-03,1994.0,215887717.0,62000000.0,3.482059951612903,The Jack Ryan Collection,,,,9331,6.4,390.0,7.513245,Action
The Client,1994-07-20,1994.0,117615211.0,45000000.0,2.6136713555555557,,,,,10731,6.4,287.0,15.263829,Drama
"Corrina, Corrina",1994-08-12,1994.0,0.0,0.0,0.0,,,,,10464,6.4,83.0,6.924689,Comedy
Crooklyn,1994-05-13,1994.0,0.0,0.0,0.0,,,,,34152,6.7,31.0,2.533022,Comedy
The Crow,1994-05-11,1994.0,94000000.0,15000000.0,6.266666666666667,The Crow Collection,,,,9495,7.3,980.0,15.799336,Fantasy
Cobb,1994-12-02,1994.0,1007583.0,0.0,0.0,,,,,29973,6.1,29.0,2.583363,Drama
The Flintstones,1994-05-26,1994.0,341631208.0,46000000.0,7.426765391304348,The Flintstones (Live-Action) Collection,,,,888,5.0,559.0,15.019586,Fantasy
Forrest Gump,1994-07-06,1994.0,677945399.0,55000000.0,12.326279981818182,,,,,13,8.2,8147.0,48.307194,Comedy
Four Weddings and a Funeral,1994-03-09,1994.0,254700832.0,6000000.0,42.45013866666667,,,,,712,6.6,654.0,8.990345,Comedy
Higher Learning,1995-01-11,1995.0,38290723.0,0.0,0.0,,,,,16295,6.4,49.0,7.817811,Romance
I Like It Like That,1994-10-14,1994.0,1777020.0,0.0,0.0,,,,,48992,6.3,4.0,0.289295,Comedy
I Love Trouble,1994-06-29,1994.0,61947267.0,45000000.0,1.3766059333333334,,,,,10879,5.3,41.0,3.570874,Action
It Could Happen to You,1994-07-29,1994.0,0.0,0.0,0.0,,,,,10660,6.1,154.0,11.272073,Comedy
The Jungle Book,1994-12-23,1994.0,0.0,0.0,0.0,,,,,10714,5.9,107.0,10.714235,Adventure
"The Wonderful, Horrible Life of Leni Riefenstahl",1993-09-11,1993.0,449707.0,0.0,0.0,,,,,41647,7.3,5.0,0.568884,Documentary
The Lion King,1994-06-23,1994.0,788241776.0,45000000.0,17.516483911111113,The Lion King Collection,,,,8587,8.0,5520.0,21.605761,Family
Little Buddha,1993-12-01,1993.0,4858139.0,35000000.0,0.13880397142857143,,,,,1689,6.0,76.0,5.681522,Drama
New Nightmare,1994-10-13,1994.0,18090181.0,14000000.0,1.2921557857142858,A Nightmare on Elm Street Collection,,,,11596,6.4,297.0,9.860522,Horror
The Mask,1994-07-29,1994.0,351583407.0,23000000.0,15.286235086956522,The Mask Collection,,,,854,6.6,2550.0,14.13488,Romance
Maverick,1994-05-20,1994.0,0.0,0.0,0.0,,,,,9359,6.6,490.0,15.050326,Action
Mrs. Parker and the Vicious Circle,1994-09-07,1994.0,0.0,0.0,0.0,,,,,23333,6.3,20.0,4.739054,Drama
The Naked Gun 33⅓: The Final Insult,1994-03-18,1994.0,51132598.0,30000000.0,1.7044199333333334,Naked Gun Collection,,,,36593,6.4,535.0,10.587232,Comedy
The Paper,1994-03-18,1994.0,0.0,6000000.0,0.0,,,,,12280,6.1,40.0,4.006063,Comedy
Reality Bites,1994-02-18,1994.0,20079850.0,11500000.0,1.7460739130434784,,,,,2788,6.5,180.0,6.514592,Drama
Red Rock West,1993-07-08,1993.0,2000000.0,8000000.0,0.25,,,,,10427,6.4,71.0,5.137903,Crime
Ri¢hie Ri¢h,1994-12-19,1994.0,0.0,40000000.0,0.0,Richie Rich Collection,,,,11011,5.4,426.0,6.595255,Comedy
Safe Passage,1994-12-01,1994.0,0.0,0.0,0.0,,,,,49803,4.9,7.0,4.931565,Drama
The River Wild,1994-09-30,1994.0,0.0,45000000.0,0.0,,,,,8987,6.1,214.0,10.511241,Action
Speed,1994-06-09,1994.0,350448145.0,30000000.0,11.681604833333333,Speed Collection,,,,1637,6.8,1814.0,10.859292,Action
Speechless,1994-12-16,1994.0,0.0,0.0,0.0,,,,,15128,5.5,24.0,2.334226,Comedy
Timecop,1994-09-15,1994.0,101646581.0,27000000.0,3.764688185185185,Timecop Collection,,,,8831,5.5,288.0,8.907074,Thriller
True Lies,1994-07-14,1994.0,378882411.0,115000000.0,3.2946296608695653,,,,,36955,6.8,1138.0,11.396099,Action
When a Man Loves a Woman,1994-04-29,1994.0,50021959.0,0.0,0.0,,,,,10449,6.0,71.0,4.322544,Drama
Wolf,1994-06-17,1994.0,0.0,0.0,0.0,,,,,10395,6.0,221.0,14.063845,Fantasy
Wyatt Earp,1994-06-24,1994.0,25052000.0,63000000.0,0.39765079365079364,,,,,12160,6.5,203.0,9.277147,Drama
Bad Company,1995-01-20,1995.0,0.0,0.0,0.0,,,,,40480,4.9,12.0,0.912415,Action
A Man of No Importance,1994-12-22,1994.0,953.0,0.0,0.0,,,,,52038,6.5,2.0,0.406113,Comedy
S.F.W.,1994-09-15,1994.0,0.0,0.0,0.0,,,,,29444,6.1,22.0,2.504529,Comedy
A Low Down Dirty Shame,1994-11-23,1994.0,29392418.0,10000000.0,2.9392418,,,,,26352,6.0,31.0,3.021526,Action
"Boys Life: Three Stories of Love, Lust, and Liberation",1994-09-30,1994.0,0.0,0.0,0.0,,,,,39953,2.0,1.0,0.054148,Drama
Colonel Chabert,1994-01-01,1994.0,0.0,0.0,0.0,,,,,41580,5.9,9.0,0.934312,Drama
"Faster, Pussycat! Kill! Kill!",1965-08-06,1965.0,0.0,45000.0,0.0,,,,,315,6.5,59.0,4.220541,Action
Jason's Lyric,1994-09-28,1994.0,20851521.0,7000000.0,2.9787887142857143,,,,,22067,5.9,9.0,0.912909,Crime
The Secret Adventures of Tom Thumb,1993-12-10,1993.0,0.0,0.0,0.0,,,,,18242,7.1,8.0,0.381704,Animation
Street Fighter,1994-12-22,1994.0,99423521.0,35000000.0,2.8406720285714284,Street Fighter,,,,11667,4.1,330.0,13.58449,Action
Coldblooded,1995-09-15,1995.0,0.0,0.0,0.0,,,,,32502,6.7,13.0,2.342756,Action
Desert Winds,1997-12-31,1997.0,0.0,0.0,0.0,,,,,267188,0.0,0.0,0.251223,
Fall Time,1995-05-13,1995.0,0.0,0.0,0.0,,,,,28732,6.3,6.0,1.108494,Action
The Fear,1995-01-20,1995.0,0.0,0.0,0.0,Fear Collection,,,,75555,3.4,7.0,0.268043,Horror
Frank and Ollie,1995-10-20,1995.0,0.0,0.0,0.0,,,,,42981,7.5,4.0,0.142357,Documentary
Girl in the Cadillac,1995-10-24,1995.0,0.0,0.0,0.0,,,,,278939,10.0,1.0,0.405392,Romance
Homage,1995-05-03,1995.0,0.0,0.0,0.0,,,,,291731,0.0,0.0,0.014925,Thriller
Mirage,1995-11-21,1995.0,0.0,0.0,0.0,,,,,226229,4.0,1.0,0.302957,Action
Open Season,1996-05-03,1996.0,0.0,0.0,0.0,,,,,203119,0.0,0.0,0.012456,Comedy
Dos Crímenes,1995-05-26,1995.0,0.0,0.0,0.0,,,,,172923,5.0,1.0,0.233376,
Brother Minister: The Assassination of Malcolm X,1995-03-01,1995.0,0.0,0.0,0.0,,,,,316098,4.0,1.0,0.0368,Documentary
Highlander: The Final Dimension,1994-11-29,1994.0,36800000.0,26000000.0,1.4153846153846155,Highlander Collection,,,,8011,4.5,110.0,6.866634,Action
Federal Hill,1995-02-24,1995.0,0.0,0.0,0.0,,,,,171857,5.0,2.0,0.100685,
In the Mouth of Madness,1994-12-12,1994.0,8946600.0,8000000.0,1.118325,,,,,2654,7.1,307.0,8.497643,Horror
8 Seconds,1994-02-25,1994.0,0.0,0.0,0.0,,,,,18069,7.2,22.0,1.888534,Drama
Above the Rim,1994-03-23,1994.0,0.0,0.0,0.0,,,,,19092,6.7,40.0,4.38154,Crime
Addams Family Values,1993-11-19,1993.0,48919043.0,0.0,0.0,Addams Family Collection,,,,2758,6.5,537.0,17.555909,Comedy
Martin Lawrence: You So Crazy,1994-04-27,1994.0,0.0,0.0,0.0,,,,,38129,4.5,4.0,0.394194,Comedy
The Age of Innocence,1993-09-17,1993.0,32255440.0,34000000.0,0.9486894117647059,,,,,10436,7.0,172.0,8.013617,Drama
Airheads,1994-08-05,1994.0,0.0,0.0,0.0,,,,,13595,5.8,222.0,7.09232,Comedy
The Air Up There,1994-01-07,1994.0,21011500.0,17080000.0,1.2301814988290398,,,,,46094,5.1,42.0,1.896273,Comedy
Another Stakeout,1993-07-22,1993.0,0.0,0.0,0.0,Stakeout Collection,,,,9409,4.9,58.0,12.967239,Action
Bad Girls,1994-04-22,1994.0,15240435.0,0.0,0.0,,,,,11853,4.6,61.0,14.644772,Action
Barcelona,1994-07-29,1994.0,0.0,3200000.0,0.0,,,,,16771,6.6,20.0,1.632711,Comedy
Being Human,1994-05-06,1994.0,0.0,40000000.0,0.0,,,,,46924,5.0,15.0,2.783872,Drama
The Beverly Hillbillies,1993-10-15,1993.0,0.0,0.0,0.0,,,,,11041,5.0,86.0,5.673735,Comedy
Beverly Hills Cop III,1994-05-24,1994.0,119208989.0,50000000.0,2.38417978,Beverly Hills Cop Collection,,,,306,5.5,445.0,11.787784,Action
Black Beauty,1994-07-29,1994.0,0.0,0.0,0.0,,,,,14522,6.6,68.0,8.398845,Action
Blink,1994-01-26,1994.0,16668552.0,0.0,0.0,,,,,26203,6.3,45.0,3.00282,Mystery
Blown Away,1994-07-01,1994.0,30156002.0,0.0,0.0,,,,,178,6.0,126.0,13.155071,Drama
Blue Chips,1994-02-18,1994.0,0.0,0.0,0.0,,,,,19819,5.7,41.0,6.131056,Drama
Blue Sky,1994-09-16,1994.0,0.0,0.0,0.0,,,,,57834,6.1,28.0,4.993829,Drama
Body Snatchers,1993-06-09,1993.0,428868.0,13000000.0,0.032989846153846154,,,,,4722,5.8,102.0,6.559693,Horror
Boxing Helena,1993-06-18,1993.0,1796389.0,0.0,0.0,,,,,18215,4.5,59.0,4.304224,Drama
A Bronx Tale,1993-09-14,1993.0,17287898.0,22000000.0,0.7858135454545454,,,,,1607,7.4,447.0,6.115628,Drama
Cabin Boy,1994-01-07,1994.0,3662459.0,0.0,0.0,,,,,26391,4.9,28.0,1.679042,Comedy
Calendar Girl,1993-09-03,1993.0,2570145.0,13000000.0,0.19770346153846155,,,,,117553,3.7,10.0,1.316741,Drama
Carlito's Way,1993-11-10,1993.0,36516012.0,30000000.0,1.2172004,,,,,6075,7.7,805.0,8.698509,Action
City Slickers II: The Legend of Curly's Gold,1994-06-10,1994.0,0.0,0.0,0.0,City Slickers Collection,,,,11310,4.9,103.0,8.605703,Action
Clean Slate,1994-05-06,1994.0,7355425.0,0.0,0.0,,,,,18658,5.7,25.0,2.724621,Comedy
Cliffhanger,1993-05-28,1993.0,255000211.0,70000000.0,3.642860157142857,,,,,9350,6.1,600.0,9.830853,Action
Coneheads,1993-07-23,1993.0,0.0,0.0,0.0,,,,,9612,4.8,228.0,10.722729,Comedy
Color of Night,1994-08-19,1994.0,19726050.0,40000000.0,0.49315125,,,,,2124,5.4,117.0,14.228963,Drama
Cops & Robbersons,1994-04-15,1994.0,0.0,0.0,0.0,,,,,26261,5.0,36.0,7.042878,Action
The Cowboy Way,1994-06-03,1994.0,0.0,0.0,0.0,,,,,19176,5.1,38.0,4.286279,Western
Dangerous Game,1993-11-19,1993.0,0.0,0.0,0.0,,,,,49299,5.4,9.0,2.70097,Drama
Dave,1993-05-07,1993.0,63000000.0,0.0,0.0,,,,,11566,6.3,205.0,13.696394,Comedy
Dazed and Confused,1993-09-24,1993.0,7993039.0,6900000.0,1.1584114492753623,,,,,9571,7.4,588.0,6.8652,Comedy
Demolition Man,1993-10-08,1993.0,159055768.0,57000000.0,2.7904520701754385,,,,,9739,6.4,1018.0,11.626116,Crime
The Endless Summer 2,1994-06-03,1994.0,0.0,0.0,0.0,The Endless Summer Collection,,,,24257,7.1,12.0,0.408159,Documentary
Even Cowgirls Get the Blues,1994-05-13,1994.0,0.0,8000000.0,0.0,,,,,34444,4.2,29.0,2.970724,Western
Fatal Instinct,1993-10-29,1993.0,0.0,0.0,0.0,,,,,26141,5.4,37.0,3.555139,Comedy
Farewell My Concubine,1993-09-16,1993.0,0.0,0.0,0.0,,,,,10997,7.8,98.0,4.875827,Drama
The Favor,1994-04-29,1994.0,0.0,0.0,0.0,,,,,50463,3.3,6.0,1.344876,Drama
Fearless,1993-10-15,1993.0,0.0,0.0,0.0,,,,,10443,6.8,80.0,9.284624,Drama
Fear of a Black Hat,1994-10-28,1994.0,0.0,0.0,0.0,,,,,20239,5.8,11.0,0.985441,Comedy
With Honors,1994-04-29,1994.0,0.0,0.0,0.0,,,,,16297,6.1,54.0,2.969003,Comedy
Flesh and Bone,1993-11-05,1993.0,9488998.0,0.0,0.0,,,,,18551,6.2,22.0,1.896869,Drama
Widows' Peak,1994-05-13,1994.0,0.0,0.0,0.0,,,,,25440,4.3,3.0,0.409427,Comedy
For Love or Money,1993-10-01,1993.0,11146270.0,30000000.0,0.3715423333333333,,,,,9024,5.7,77.0,8.468869,Comedy
The Firm,1993-06-30,1993.0,270248367.0,42000000.0,6.434484928571429,,,,,37233,6.6,513.0,9.678367,Drama
Free Willy,1993-07-16,1993.0,153698625.0,20000000.0,7.68493125,Free Willy Collection,,,,1634,6.0,429.0,5.990572,Family
Fresh,1994-08-24,1994.0,0.0,0.0,0.0,,,,,13815,7.6,56.0,3.970215,Crime
The Fugitive,1993-08-06,1993.0,368875760.0,44000000.0,8.38354,The Fugitive / U.S. Marshals Collection,,,,5503,7.2,1240.0,10.08937,Adventure
